公共設施種類,行政區,段號,段名,地號,土地面積/平方公尺,公共設施名稱
公園綠地,士林區,961,華岡段二小段,176,345.01,士林1號公園
公園綠地,士林區,961,華岡段二小段,602-1,7.67,士林0號公園
公園綠地,士林區,961,華岡段二小段,699,5.83,士林0號公園
公園綠地,士林區,961,華岡段二小段,708,52.65,士林0號公園
公園綠地,士林區,961,華岡段二小段,731,62.81,士林0號公園
公園綠地,士林區,961,華岡段二小段,703,69.58,士林0號公園
公園綠地,士林區,961,華岡段二小段,405-1,9.09,士林0號公園
公園綠地,士林區,961,華岡段二小段,407-1,10.25,士林0號公園
公園綠地,士林區,961,華岡段二小段,421-1,35.57,士林0號公園
公園綠地,士林區,961,華岡段二小段,420-1,42.42,士林0號公園
公園綠地,士林區,961,華岡段二小段,420-1,42.42,士林0號公園
公園綠地,士林區,961,華岡段二小段,152,4634.99,士林1號公園
公園綠地,士林區,961,華岡段二小段,162,1.66,士林1號公園
公園綠地,士林區,961,華岡段二小段,166,95.31,士林1號公園
公園綠地,士林區,961,華岡段二小段,173,1524.63,士林1號公園
公園綠地,士林區,961,華岡段二小段,177,424.8,士林1號公園
公園綠地,士林區,961,華岡段二小段,187,1230.37,士林1號公園
公園綠地,士林區,961,華岡段二小段,408-1,10.26,士林0號公園
公園綠地,士林區,961,華岡段二小段,408-1,10.26,士林0號公園
公園綠地,士林區,961,華岡段二小段,697,57.5,士林0號公園
公園綠地,士林區,961,華岡段二小段,693-1,1.41,士林0號公園
公園綠地,士林區,961,華岡段二小段,696,99.04,士林0號公園
公園綠地,士林區,961,華岡段二小段,186,858.77,士林1號公園
公園綠地,士林區,962,華岡段三小段,578,89.29,士林0號公園
公園綠地,士林區,962,華岡段三小段,783,85.67,士林0號公園
公園綠地,士林區,962,華岡段三小段,699-1,58.09,士林0號公園
公園綠地,士林區,962,華岡段三小段,626-1,73.93,士林0號公園
公園綠地,士林區,962,華岡段三小段,777,2018.41,士林54號公園
公園綠地,士林區,962,華岡段三小段,761,67.51,士林54號公園
公園綠地,士林區,962,華岡段三小段,758,977.15,士林0號公園
公園綠地,士林區,962,華岡段三小段,765-1,60.96,士林54號公園
公園綠地,士林區,962,華岡段三小段,778,612.34,士林54號公園
公園綠地,士林區,962,華岡段三小段,804,1.75,士林0號公園
公園綠地,士林區,962,華岡段三小段,764,386.38,士林54號公園
公園綠地,士林區,962,華岡段三小段,707,5.1,士林0號公園
公園綠地,士林區,962,華岡段三小段,778-1,4.97,士林54號公園
公園綠地,士林區,962,華岡段三小段,709,53.2,士林0號公園
公園綠地,士林區,962,華岡段三小段,635-3,4.83,士林0號公園
公園綠地,士林區,962,華岡段三小段,776-1,44.53,士林54號公園
公園綠地,士林區,962,華岡段三小段,170,27.31,士林0號公園
公園綠地,士林區,962,華岡段三小段,800-1,24.4,士林0號公園
公園綠地,士林區,962,華岡段三小段,152,24.07,士林0號公園
公園綠地,士林區,962,華岡段三小段,706,1.98,士林0號公園
公園綠地,士林區,962,華岡段三小段,708,22.16,士林0號公園
公園綠地,士林區,962,華岡段三小段,816,18.64,士林0號公園
公園綠地,士林區,962,華岡段三小段,628-2,17.82,士林0號公園
公園綠地,士林區,962,華岡段三小段,146,14.35,士林0號公園
公園綠地,士林區,962,華岡段三小段,803,12.66,士林0號公園
公園綠地,士林區,962,華岡段三小段,147,12.08,士林0號公園
公園綠地,士林區,962,華岡段三小段,179,12.2,士林0號公園
公園綠地,士林區,962,華岡段三小段,175,10.89,士林0號公園
公園綠地,士林區,962,華岡段三小段,635-2,9.78,士林0號公園
公園綠地,士林區,962,華岡段三小段,705,8,士林0號公園
公園綠地,士林區,962,華岡段三小段,589,56.96,士林0號公園
公園綠地,士林區,962,華岡段三小段,799,49.48,士林0號公園
公園綠地,士林區,962,華岡段三小段,629,39.73,士林0號公園
公園綠地,士林區,962,華岡段三小段,713,4.73,士林0號公園
公園綠地,士林區,962,華岡段三小段,801,4.61,士林0號公園
公園綠地,士林區,962,華岡段三小段,807,3.88,士林0號公園
公園綠地,士林區,962,華岡段三小段,802,3.75,士林0號公園
公園綠地,士林區,962,華岡段三小段,630-1,2.23,士林0號公園
公園綠地,士林區,962,華岡段三小段,759,327.83,士林54號公園
公園綠地,士林區,962,華岡段三小段,819,302.05,士林0號公園
公園綠地,士林區,962,華岡段三小段,820,190.33,士林0號公園
公園綠地,士林區,962,華岡段三小段,798,185.84,士林0號公園
公園綠地,士林區,962,華岡段三小段,817,132.35,士林0號公園
公園綠地,士林區,962,華岡段三小段,765,132.68,士林54號公園
公園綠地,士林區,962,華岡段三小段,782,22.16,士林0號公園
公園綠地,士林區,962,華岡段三小段,805,1.4,士林0號公園
公園綠地,士林區,962,華岡段三小段,763,1354.69,士林54號公園
公園綠地,士林區,962,華岡段三小段,762,859.89,士林54號公園
公園綠地,士林區,962,華岡段三小段,760,448.01,士林54號公園
公園綠地,士林區,962,華岡段三小段,757,374.63,士林0號公園
公園綠地,士林區,962,華岡段三小段,776,28.66,士林54號公園
公園綠地,士林區,963,華岡段四小段,74,31.05,士林55號公園
公園綠地,士林區,963,華岡段四小段,81,103.57,士林55號公園
公園綠地,士林區,963,華岡段四小段,73,83.17,士林55號公園
公園綠地,士林區,963,華岡段四小段,1,65.02,士林0號公園
公園綠地,士林區,963,華岡段四小段,60,44.09,士林0號公園
公園綠地,士林區,963,華岡段四小段,80,39.07,士林55號公園
公園綠地,士林區,963,華岡段四小段,4月1日,33.06,士林0號公園
公園綠地,士林區,963,華岡段四小段,76,332.64,士林0號公園
公園綠地,士林區,963,華岡段四小段,69,27.37,士林55號公園
公園綠地,士林區,963,華岡段四小段,85,13.76,士林55號公園
公園綠地,士林區,963,華岡段四小段,75,8.43,士林55號公園
公園綠地,士林區,963,華岡段四小段,82,3.18,士林55號公園
公園綠地,士林區,963,華岡段四小段,71,16873.19,士林55號公園
公園綠地,士林區,963,華岡段四小段,79,4621.03,士林55號公園
公園綠地,士林區,963,華岡段四小段,72,155.94,士林55號公園
公園綠地,士林區,963,華岡段四小段,3月1日,1.17,士林0號公園
公園綠地,士林區,967,天玉段一小段,670,127.2,士林1號公園
公園綠地,士林區,967,天玉段一小段,674,1021.85,士林1號公園
公園綠地,士林區,967,天玉段一小段,667,98.99,士林1號公園
公園綠地,士林區,967,天玉段一小段,611,2747.38,士林1號公園
公園綠地,士林區,967,天玉段一小段,636,980.72,士林1號公園
公園綠地,士林區,967,天玉段一小段,685,901.85,士林1號公園
公園綠地,士林區,967,天玉段一小段,673,225.11,士林1號公園
公園綠地,士林區,967,天玉段一小段,669,204.1,士林1號公園
公園綠地,士林區,967,天玉段一小段,665-1,187.17,士林1號公園
公園綠地,士林區,967,天玉段一小段,632,164.57,士林1號公園
公園綠地,士林區,967,天玉段一小段,634,142.45,士林1號公園
公園綠地,士林區,967,天玉段一小段,683,1.54,士林1號公園
公園綠地,士林區,967,天玉段一小段,1119,2014.21,士林1號公園
公園綠地,士林區,967,天玉段一小段,594,60.11,士林1號公園
公園綠地,士林區,967,天玉段一小段,693,48.37,士林1號公園
公園綠地,士林區,967,天玉段一小段,694,45.09,士林1號公園
公園綠地,士林區,967,天玉段一小段,682,39.73,士林1號公園
公園綠地,士林區,967,天玉段一小段,668,17.78,士林1號公園
公園綠地,士林區,967,天玉段一小段,684,9.76,士林1號公園
公園綠地,士林區,967,天玉段一小段,631,5.58,士林0號公園
公園綠地,士林區,967,天玉段一小段,672,5.37,士林1號公園
公園綠地,士林區,967,天玉段一小段,676,3327.36,士林1號公園
公園綠地,士林區,967,天玉段一小段,1118,5326.72,士林1號公園
公園綠地,北投區,975,行義段一小段,291,628.47,北投172號公園
公園綠地,北投區,975,行義段一小段,197,578.91,北投172號公園
公園綠地,北投區,975,行義段一小段,262,70.76,北投172號公園
公園綠地,北投區,975,行義段一小段,289,498.43,北投172號公園
公園綠地,北投區,975,行義段一小段,322,41.7,北投172號公園
公園綠地,北投區,975,行義段一小段,585,439.9,北投0號公園
公園綠地,北投區,975,行義段一小段,309,5356.28,北投172號公園
公園綠地,北投區,975,行義段一小段,207,329.96,北投172號公園
公園綠地,北投區,975,行義段一小段,195,3355.93,北投172號公園
公園綠地,北投區,975,行義段一小段,191,303.27,北投172號公園
公園綠地,北投區,975,行義段一小段,200,1892.73,北投172號公園
公園綠地,北投區,975,行義段一小段,196,267.16,北投172號公園
公園綠地,北投區,975,行義段一小段,307,30.66,北投172號公園
公園綠地,北投區,975,行義段一小段,198-2,271.32,北投172號公園
公園綠地,北投區,975,行義段一小段,308,27.86,北投172號公園
公園綠地,北投區,975,行義段一小段,192,262.87,北投172號公園
公園綠地,北投區,975,行義段一小段,194,4.28,北投172號公園
公園綠地,北投區,975,行義段一小段,586,1432.38,北投172號公園
公園綠地,北投區,975,行義段一小段,582,1006.16,北投172號公園
公園綠地,北投區,975,行義段一小段,588,731.42,北投172號公園
公園綠地,北投區,975,行義段一小段,198-1,652.53,北投172號公園
公園綠地,北投區,975,行義段一小段,263,59.94,北投172號公園
公園綠地,北投區,975,行義段一小段,589,43.65,北投172號公園
公園綠地,北投區,975,行義段一小段,318,33.1,北投172號公園
公園綠地,北投區,975,行義段一小段,199,3632.01,北投172號公園
公園綠地,北投區,975,行義段一小段,201,2675.95,北投172號公園
公園綠地,北投區,975,行義段一小段,198,1784.57,北投172號公園
公園綠地,北投區,975,行義段一小段,293,29.75,北投172號公園
公園綠地,北投區,975,行義段一小段,290,27.11,北投172號公園
公園綠地,北投區,975,行義段一小段,312,16.6,北投0號公園
公園綠地,北投區,975,行義段一小段,205,220.89,北投172號公園
公園綠地,北投區,975,行義段一小段,292,215.82,北投172號公園
公園綠地,北投區,975,行義段一小段,317,193.8,北投172號公園
公園綠地,北投區,975,行義段一小段,190,195.24,北投172號公園
公園綠地,北投區,975,行義段一小段,319,187.92,北投172號公園
公園綠地,北投區,975,行義段一小段,583,178.87,北投172號公園
公園綠地,北投區,975,行義段一小段,193,174.92,北投172號公園
公園綠地,北投區,975,行義段一小段,310,161.36,北投172號公園
公園綠地,北投區,975,行義段一小段,320,129.71,北投172號公園
公園綠地,北投區,975,行義段一小段,198-3,88.25,北投172號公園
公園綠地,北投區,975,行義段一小段,313,84.77,北投172號公園
公園綠地,北投區,975,行義段一小段,206,81.37,北投172號公園
公園綠地,北投區,975,行義段一小段,311,52.7,北投172號公園
公園綠地,北投區,975,行義段一小段,321,6.23,北投172號公園
公園綠地,北投區,976,行義段二小段,575,164.54,北投173號公園
公園綠地,北投區,976,行義段二小段,290-4,924.99,北投172號公園
公園綠地,北投區,976,行義段二小段,292,634.32,北投172號公園
公園綠地,北投區,976,行義段二小段,290-6,492.67,北投172號公園
公園綠地,北投區,976,行義段二小段,290-3,474.01,北投172號公園
公園綠地,北投區,976,行義段二小段,293,340.32,北投172號公園
公園綠地,北投區,976,行義段二小段,290-5,312.92,北投172號公園
公園綠地,北投區,976,行義段二小段,291-1,57.66,北投172號公園
公園綠地,北投區,976,行義段二小段,574,162.25,北投173號公園
公園綠地,北投區,976,行義段二小段,294,132.19,北投172號公園
公園綠地,北投區,976,行義段二小段,301,3285.83,北投172號公園
公園綠地,北投區,976,行義段二小段,455,54.02,北投173號公園
公園綠地,北投區,976,行義段二小段,572,32.09,北投173號公園
公園綠地,北投區,976,行義段二小段,576,15.21,北投173號公園
公園綠地,北投區,976,行義段二小段,291,1974.85,北投172號公園
公園綠地,北投區,976,行義段二小段,573,7.22,北投173號公園
公園綠地,北投區,977,行義段三小段,275,20.45,北投96號公園
公園綠地,北投區,977,行義段三小段,305,17.54,北投96號公園
公園綠地,北投區,977,行義段三小段,510-1,53.49,北投93號公園
公園綠地,北投區,977,行義段三小段,436-1,14.77,北投6號公園
公園綠地,北投區,977,行義段三小段,468-1,473.26,北投93號公園
公園綠地,北投區,977,行義段三小段,308-3,13.34,北投93號公園
公園綠地,北投區,977,行義段三小段,216,442.62,北投96號公園
公園綠地,北投區,977,行義段三小段,3月1日,14.4,北投97號公園
公園綠地,北投區,977,行義段三小段,113,5106.86,北投97號公園
公園綠地,北投區,977,行義段三小段,266-2,9.52,北投96號公園
公園綠地,北投區,977,行義段三小段,214,915.2,北投96號公園
公園綠地,北投區,977,行義段三小段,508,8.55,北投93號公園
公園綠地,北投區,977,行義段三小段,1月4日,726.34,北投73號公園
公園綠地,北投區,977,行義段三小段,6月1日,8.75,北投97號公園
公園綠地,北投區,977,行義段三小段,126,34.92,北投97號公園
